Zipcode,Number of Stations,Population,Household Income,Total Commute Time,Average Commute Time,Total Vehicles,Average Vehicles per Household,latitude,longitude
94536,1,74837,121696,25504,1.021262964,20295,0.812677692,37.567156,-122.024161
94538,67,4520758,7535691,1630780,73.38583386,1282380,57.70767708,2513.616841,-8171.861352
94539,28,1539496,4979408,576072,34.24515515,493640,29.34490548,1050.197269,-3414.216179
94541,13,857064,1045824,379327,17.393938,300170,13.76421497,489.6957803,-1587.267682
94542,25,367475,3033850,170075,38.72381603,125000,28.46083789,941.426793,-3051.346836
94544,25,1993675,2063000,769450,33.57111693,616875,26.91426702,941.2855508,-3052.137934
94545,31,1014444,2830610,442618,47.01699596,357120,37.93499044,1166.86385,-3785.734007
94546,7,310646,680253,148176,9.05555216,116725,7.133471857,263.869767,-854.600106
94549,6,178770,1068336,71472,6.586067084,51750,4.768706229,227.348936,-732.749433
94550,6,302244,836322,141438,7.806921676,124500,6.871998675,226.060216,-730.498368
94551,27,1275129,3212109,641763,40.14029272,532305,33.29403302,1018.983823,-3289.681211
94553,24,1194816,2489472,593808,31.31733558,501960,26.47328727,912.200516,-2930.697976
94555,2,76956,294716,25946,2.22083369,20540,1.758110074,75.102373,-244.127736
94556,9,147852,1272294,55350,9.411664683,39240,6.672334637,340.564648,-1099.038754
94558,37,2527655,3442924,1184407,49.50706404,1026750,42.91715432,1418.991324,-4526.136383
94559,40,1103720,3078440,536680,52.56415279,455400,44.60333007,1531.619462,-4891.210976
94560,16,754736,1869696,275872,19.63921122,230640,16.41916423,600.475795,-1952.338048
94561,1,42473,104089,18977,1.556767842,16290,1.336341263,38.005536,-121.751895
94564,1,19260,100240,9382,1.388486015,7650,1.132159242,38.00011,-122.28698
94565,19,1855749,1360951,823764,29.03849408,635360,22.39706712,722.260994,-2315.622317
94566,16,734288,2579264,332016,20.15271624,268720,16.3107739,602.8127326,-1950.240762
94568,35,1946280,5113605,923020,49.46516613,713650,38.2449089,1319.707176,-4266.460237
94571,2,21210,136452,5984,1.14834005,5080,0.974860871,76.315343,-243.379464
94573,3,108,-1999999998,60,4.285714286,0,0,115.4605561,-367.2106967
94574,35,306495,3275545,136780,36.03266596,113050,29.78134879,1347.562937,-4285.780891
94576,1,105,-666666666,29,0.617021277,0,0,38.560079,-122.477148
94577,14,667548,1098216,321524,18.76745272,232120,13.54891431,528.0194981,-1710.403018
94578,10,418650,664500,190850,13.16025376,152050,10.48476072,377.109973,-1221.227698
94579,2,43766,177982,21872,3.216470588,17150,2.522058824,75.3719354,-244.2685
94582,8,340608,1403920,148000,10.54431462,121200,8.634938729,302.0372499,-975.2781
94583,25,880775,3816400,412200,34.07738095,348625,28.82151124,944.2182411,-3049.13578
94585,1,29525,82848,14129,1.519247312,12160,1.307526882,38.24164529,-122.0401293
94586,1,831,133125,328,1.075409836,290,0.950819672,37.5660751,-121.897301
94587,5,373610,573405,122515,5.606580633,97275,4.451537617,187.9936063,-610.4115885
94588,74,2756722,11353746,1242978,95.37891344,960150,73.67633517,2789.239829,-9021.00005
94589,1,31536,68494,13095,1.338272867,10625,1.085845682,38.12767,-122.2484432
94590,38,1416640,2024450,637070,43.66783193,505020,34.61649188,1447.4823,-4645.167452
94591,6,330942,511866,151854,8.183111494,126330,6.807673654,228.789235,-733.335876
94592,5,4760,638395,2030,6.975945017,1375,4.725085911,190.4942958,-611.3546058
94595,3,54351,229749,16278,1.667657002,12765,1.307755353,113.608059,-366.218678
94596,23,499100,2510841,251045,25.30185446,164105,16.53950816,871.7459381,-2807.415919
94597,17,392836,1899750,201892,19.23330475,132260,12.59979042,644.7820811,-2075.011644
94598,23,640113,3544875,260475,25.14722919,188600,18.20814829,872.2486879,-2806.573933
94599,7,21756,488600,6895,4.768326418,5810,4.017980636,268.7187089,-856.4571798
94601,1,53039,50122,23293,1.499291967,15360,0.988671473,37.771272,-122.230912
94602,1,30162,95479,14331,1.213154999,9490,0.803352239,37.799695,-122.217392
94603,1,35862,52634,14601,1.459224465,10785,1.077853288,37.726036,-122.198798
94605,4,173596,291112,79584,4.839109814,57400,3.490210386,151.085844,-488.765472
94606,7,267540,392903,136983,8.976605505,78400,5.137614679,264.636253,-855.871673
94607,127,3406521,6991858,1725041,149.9644441,710565,61.7721464,4801.717846,-15531.10243
94608,19,589247,1662823,338390,23.55164254,166155,11.56423998,718.9341379,-2323.575111
94609,14,332164,1214500,194838,19.65083207,82390,8.309631871,529.48747,-1711.712306
94610,1,31936,100717,18312,1.203865624,10170,0.668595096,37.809867,-122.244503
94611,6,233850,777456,110466,6.401228487,67020,3.883641421,226.9564778,-733.3979193
94612,52,820820,2875132,439504,50.22902857,140920,16.10514286,1965.835803,-6357.865154
94619,1,24112,94490,11201,1.2315558,8195,0.90104453,37.799804,-122.171209
94621,20,700700,851260,272420,28.12803304,194000,20.03097574,754.4898206,-2444.141498
94702,1,16860,82076,8009,1.068009068,3830,0.510734765,37.869385,-122.290889
94704,51,1509447,1944375,603993,73.20239971,145860,17.67785723,1931.281104,-6235.669143
94705,8,108216,1000832,50384,8.706410921,24280,4.195610852,302.849469,-978.054585
94706,2,42436,200922,19404,2.431274276,9280,1.162761559,75.7842927,-244.5966974
94709,1,11951,71859,5879,1.179574639,1495,0.299959872,37.874052,-122.27309
94710,11,86823,900977,42999,13.85723493,23320,7.515307767,416.519588,-1345.273684
94720,37,105265,-24666666642,26714,1027.461538,0,0,1401.409064,-4523.251679
94801,3,93630,169746,39201,4.199357258,28230,3.024102839,113.6845557,-365.9879881
94804,25,1023275,1477225,460075,31.96741245,323875,22.50382157,947.957568,-3058.668902
94805,1,14188,85813,7790,1.482679863,5575,1.061096308,37.933079,-122.330486
94806,27,1735722,1738881,785673,39.3959284,592110,29.69011683,1025.061185,-3303.065499
94901,30,1251390,2713200,568170,35.53283302,418950,26.20075047,1138.985129,-3675.276891
94903,43,1308361,4548669,535522,43.3691286,445050,36.04227405,1634.276115,-5269.118176
94904,16,207904,2232000,82128,15.49000377,63760,12.0256507,607.1952956,-1960.685991
94920,12,152880,1989684,57144,10.66318343,39540,7.378242209,454.682103,-1469.887885
94923,1,808,85069,300,0.592885375,275,0.543478261,36.7606931,-121.7657346
94925,6,59028,896634,24834,6.319083969,17220,4.381679389,227.580128,-735.091773
94928,25,1108075,1795600,558450,34.06636979,478000,29.15878729,958.492398,-3067.444793
94930,3,26184,315657,12051,3.199946893,9600,2.549123739,113.958782,-367.762827
94931,5,44630,400930,21180,6.49095924,18000,5.516395955,191.641831,-613.533273
94937,1,742,87273,316,0.786069652,265,0.65920398,38.107136,-122.862521
94939,8,53976,953264,26784,8.565398145,19320,6.178445795,303.583788,-980.22609
94941,8,256072,1217000,107152,8.062603461,81520,6.13393529,303.140257,-980.298422
94945,11,209473,1320220,95403,12.8922973,75075,10.14527027,419.1387566,-1348.24773
94946,4,2632,562500,1136,3.903780069,940,3.23024055,152.2607,-490.58381
94947,7,181069,771918,82411,8.090614569,69090,6.782839191,266.668062,-858.015133
94949,14,261730,1310120,120750,16.02947033,97720,12.97225541,533.573149,-1716.162399
94952,22,781066,1954656,355410,25.78050196,293370,21.28028435,841.305687,-2699.087917
94954,8,310104,750792,141472,10.26572818,123400,8.954357449,306.0049938,-980.9925397
94956,2,2292,149852,922,1.433903577,770,1.197511664,76.085186,-245.598433
94960,5,79340,666905,36690,5.839567086,28225,4.492280758,189.877847,-612.806815
94965,6,68364,632346,31728,5.332436975,22050,3.705882353,227.185897,-734.994895
94970,1,698,121071,300,0.793650794,270,0.714285714,37.896506,-122.639414
95002,4,9392,383500,2732,4.3712,2380,3.808,149.681328,-487.903217
95003,8,201480,831856,85312,8.312579168,73960,7.206469843,295.838362,-975.286784
95008,42,1946784,5163774,1025388,57.35473767,909930,50.89663273,1565.57759,-5121.993806
95010,4,35424,286124,15152,3.843734145,13380,3.394216134,147.900762,-487.862577
95012,3,32340,184119,13002,5.341824158,10350,4.252259655,110.353536,-365.253878
95014,84,5196744,14157192,2188116,101.2173189,1908480,88.28198723,3135.425339,-10249.81802
95018,2,13682,210378,6914,2.426816427,5890,2.067392067,74.0898392,-244.1433835
95020,21,1361493,2157561,613578,33.00225904,525630,28.27183735,777.2589765,-2552.751312
95023,12,641076,1036044,293256,18.6170645,262920,16.69121381,442.347533,-1456.795528
95030,13,175253,2724319,67665,13.29893868,60645,11.9192217,483.910514,-1585.758123
95032,6,156282,928860,68868,6.998780488,62040,6.304878049,223.455671,-731.81799
95033,2,19022,354000,8376,2.348850252,7590,2.128435222,74.367187,-244.101647
95035,71,5655505,9388756,2459440,103.9492815,2134970,90.23541843,2656.937825,-8655.415076
95037,17,883898,2125969,400996,23.18297971,346715,20.04480546,631.3413083,-2068.044075
95045,1,4217,88804,1749,1.219665272,1485,1.035564854,36.844726,-121.5395
95046,4,23672,469376,11456,6.746760895,9640,5.677267373,148.28753,-486.446381
95050,39,1509261,3778008,767715,54.40157313,646425,45.8067602,1456.802855,-4755.881515
95051,33,1975083,4429590,983499,45.36643757,823845,38.00198349,1232.06103,-4025.81992
95054,259,6351716,39497500,3146073,367.3602289,2595180,303.0336291,9683.70983,-31591.67212
95060,15,717015,1175160,342510,18.10976577,240450,12.7134775,554.542391,-1830.572843
95062,7,257159,554631,127673,8.521759445,103740,6.924309171,258.853649,-854.00421
95064,9,94374,486567,28926,68.70783848,5850,13.89548694,332.975797,-1098.547351
95065,1,8491,104464,3622,1.12484472,2975,0.923913043,36.998926,-121.984788
95066,9,138069,1003320,62559,11.17524116,56250,10.04823151,333.506714,-1098.109869
95070,5,155980,968085,60705,5.428328713,56075,5.014307431,186.348105,-610.099504
95076,20,1738100,1339820,741300,31.07394366,606300,25.41498994,738.1865282,-2435.379831
95110,73,1454744,6995517,742702,113.4415763,594950,90.8736826,2726.773143,-8899.40016
95111,1,61830,73093,27909,1.726080772,23650,1.46267549,37.296524,-121.853744
95112,83,5164924,5519583,2608026,124.9114421,1924355,92.16700991,3099.314837,-10116.39827
95113,66,139062,8967750,97020,74.11764706,58740,44.87394958,2464.014462,-8044.739701
95116,3,167475,197001,76533,5.379419414,62355,4.382863569,112.08261,-365.538229
95117,2,60738,191452,31378,2.899732003,27060,2.500693097,74.6354426,-243.9319053
95118,11,356631,1268366,165572,14.85350318,149380,13.40091504,409.7418778,-1340.678051
95119,18,180486,2283480,83034,25.87535058,71550,22.29666563,670.3621475,-2192.225143
95120,1,38122,206531,15950,1.273758186,14285,1.140792206,37.221839,-121.863254
95121,1,37531,106394,18159,1.861316113,15935,1.633353834,37.300271,-121.824793
95122,10,561210,787340,258780,20.43430196,212100,16.74826279,373.2896599,-1218.207939
95123,11,756426,1293369,371536,16.01379251,325655,14.03624844,409.7298286,-1340.479167
95124,2,102910,311100,48818,2.830193055,43880,2.543915589,74.506983,-243.8533999
95126,6,217236,594960,119292,7.936398111,93690,6.233118222,223.933935,-731.461292
95128,79,2921025,7382945,1540974,111.8430832,1303105,94.57867615,2948.243713,-9633.542168
95129,6,238446,888408,110190,7.921639109,96570,6.942487419,223.8725556,-731.908951
95130,1,14660,127772,7011,1.36533593,6100,1.187925998,37.289661,-121.987856
95131,26,812136,3295682,434590,44.80309278,375440,38.70515464,971.953307,-3169.884399
95132,1,41790,121288,20364,1.691362126,17665,1.467192691,37.38815,-121.858499
95133,37,1056905,3207382,475191,54.15899248,406630,46.34488261,1382.580054,-4509.367879
95134,80,2347920,12010480,1398960,112.4294784,1044000,83.90259584,2992.743385,-9756.039039
95135,3,66045,445314,26667,3.532988871,23415,3.102146264,111.905552,-365.296885
95136,8,379808,896592,188872,12.03006369,162680,10.36178344,298.192665,-974.892585
95138,5,103370,898620,52065,8.472742067,45600,7.420667209,186.288898,-608.922083
95148,4,193092,555052,92456,7.68928809,80800,6.719893546,149.308608,-487.107078
95202,3,18198,44466,4818,1.646616541,3465,1.184210526,113.858537,-363.859166
95205,2,76700,72888,27714,2.589609419,24270,2.267800411,75.8925155,-242.5250635
95206,4,257000,203672,94776,5.501596331,82360,4.780867243,151.659134,-484.989776
95207,2,104538,99294,38886,2.111762789,33880,1.839904421,75.969557,-242.672326
95209,2,89960,163682,35016,2.656349568,31010,2.352450311,76.096625,-242.718075
95210,4,166036,188568,57884,4.852376561,49620,4.159611032,152.094361,-485.188519
95212,3,88278,287277,36975,5.145421653,32580,4.533815753,114.0584,-363.818721
95219,5,146350,417790,66645,6.16455462,61750,5.711775044,190.25447,-606.871494
95220,3,22728,257718,8430,3.280155642,7650,2.976653696,114.587191,-363.794647
95228,1,4541,83313,1611,0.932291667,1445,0.836226852,37.972905,-120.653248
95237,1,3639,61042,1327,1.04570528,1220,0.961386919,38.165588,-121.151878
95240,14,683186,713888,263172,15.971113,232190,14.09090909,533.4981959,-1697.799865
95242,9,237681,657747,107136,10.69114859,95400,9.520007983,343.073218,-1091.992164
95247,3,12072,157983,3429,2.103680982,3015,1.849693252,114.417558,-361.420753
95301,4,156744,243832,59444,4.954079507,53520,4.460371698,149.463783,-482.318846
95304,10,142820,980880,49430,13.16027689,43900,11.68796592,377.4622631,-1214.415337
95307,2,92566,117654,34612,2.749384383,30790,2.445786004,75.193533,-241.948789
95315,2,29040,118596,11112,3.067918277,9240,2.551076753,74.856488,-241.5645148
95321,9,31869,482067,10656,6.339083879,9225,5.487804878,340.518315,-1080.819155
95322,6,62238,328920,21594,6.668931439,18840,5.818406424,222.583709,-726.094464
95327,2,15836,108092,3850,1.508029769,3450,1.351351351,75.881332,-240.875139
95330,3,68280,255276,27789,4.925381071,23835,4.224565757,113.431077,-363.86883
95336,6,287130,384984,105174,6.795503004,94230,6.088389223,226.844513,-727.222829
95337,1,39177,83933,16148,1.340305445,14195,1.178203851,37.7826,-121.2287
95338,1,10827,52699,3364,0.704355109,2820,0.590452261,37.486577,-119.961303
95340,5,179135,277350,61530,5.213964918,53575,4.539869503,186.502921,-602.445317
95341,1,33090,40802,10489,1.235162506,8395,0.988577485,37.307044,-120.4812147
95345,1,802,-666666666,172,0.402810304,150,0.351288056,37.543592,-119.921224
95348,3,102006,145515,35754,3.39963868,30150,2.866787107,111.9653444,-361.4486971
95350,1,54210,53604,20636,1.040540541,18625,0.939138766,37.664546,-121.026571
95351,1,48542,41309,15972,1.193276055,14160,1.057900635,37.647827,-121.020114
95354,3,74769,150678,28323,3.185939258,25605,2.880202475,112.991618,-362.982367
95356,10,326220,706990,137090,11.94475908,122450,10.66916442,377.011354,-1210.288226
95358,1,32524,60987,11427,1.301332422,10265,1.169001253,37.66138,-121.038499
95361,6,211848,433878,78642,6.442896936,71400,5.849582173,226.602788,-725.079085
95363,6,167448,431604,67314,8.850118328,60870,8.002892453,224.800033,-726.853866
95366,1,17909,84898,7821,1.274816626,7125,1.161369193,37.754669,-121.141119
95368,1,14041,82928,6281,1.575369952,5540,1.389515927,37.710035,-121.078458
95370,6,168576,345078,60600,5.025709073,54420,4.513186266,227.865101,-722.221852
95376,2,111310,164780,49510,3.052404439,42420,2.615289766,75.459217,-242.82237
95377,5,160455,555380,75270,8.504123828,66375,7.499152638,188.718843,-607.267438
95379,1,4003,58988,1382,0.863210493,1275,0.796377264,37.973467,-120.238494
95380,6,257196,279480,99078,6.847131997,87210,6.026952315,225.029071,-725.208379
95382,5,193500,361030,84915,6.280695266,78025,5.771079882,187.6165893,-604.2684367
95383,1,3611,79329,1662,0.934758155,1635,0.919572553,38.043268,-120.211021
95386,2,21114,121790,7260,2.374877331,6690,2.18842002,75.385009,-240.333335
95389,2,2834,111618,2434,8.600706714,770,2.720848057,75.493233,-239.158149
95391,1,20131,138500,7533,1.493457573,6185,1.226209358,37.779004,-121.5497568
95401,22,854458,1656380,435996,31.97623762,376970,27.64723139,845.9330758,-2700.235503
95403,16,721536,1215264,341424,21.20250885,302640,18.79401354,615.9792075,-1964.313522
95404,11,445467,895697,213510,13.06670747,184305,11.27937576,422.5206,-1349.723686
95405,10,210820,898760,97480,11.92561781,87300,10.68020553,384.528361,-1227.119774
95407,9,378234,575829,181494,14.19585452,150975,11.80876027,345.6405291,-1104.525444
95409,1,27186,75571,10332,0.839317628,9325,0.757514216,38.458627,-122.64366
95421,1,1808,58125,732,0.930114358,535,0.679796696,38.656604,-123.338969
95423,1,3751,46500,866,0.519184652,750,0.449640288,39.029607,-122.582891
95425,5,54920,366175,23080,5.612840467,19450,4.730058366,193.9628,-615.075939
95432,3,2118,134517,861,2.641104294,570,1.748466258,117.393258,-371.150658
95436,1,6240,64902,2807,0.994332271,2475,0.876726886,38.489318,-122.883695
95437,8,118872,400608,45392,7.465789474,37280,6.131578947,315.541054,-990.45335
95439,2,1456,-1333333332,524,2.381818182,470,2.136363636,76.998838,-245.536801
95441,7,12579,706566,6489,10.39903846,5635,9.030448718,270.937913,-860.3916047
95442,4,12852,540000,5752,4.384146341,5140,3.917682927,153.434715,-490.083608
95446,3,15504,197352,6831,2.721513944,5670,2.258964143,115.49719,-368.995926
95448,32,557024,3043648,266144,39.15609828,218720,32.17890246,1235.717648,-3932.104816
95449,2,3120,106666,1158,2.136531365,900,1.660516605,77.927472,-246.23
95450,3,681,178050,303,2.385826772,285,2.244094488,115.5598467,-369.7176569
95452,1,919,81118,371,0.768115942,280,0.579710145,38.428301,-122.554771
95453,2,22738,99380,8250,1.76962677,6900,1.48005148,78.062593,-245.832062
95454,4,8428,147628,1840,1.710037175,1220,1.133828996,158.756919,-493.933014
95456,6,5028,242886,1242,2.747787611,1020,2.256637168,235.629369,-742.705791
95460,8,20064,543472,10256,8.094711918,8800,6.945540647,314.50517,-990.395266
